,0,1,2,3,4,5
108,241MmZgDlbbmx9w8CoBPxw,"First time and I have no complaints. I did not order food while there, just had a ""fruity"" cut well drink. Service was fast for a bar on a Saturday night,...",4,2022-12-10 20:44:31,mJUfe-54qq9jvtruQRV7TQ,
109,A0Gjec3MNVmO49oP8yGNxQ,This is another good food truck. Kabob Time is close to some good bars. You can grab something before you go in. It's also a nice stop when you're getting...,5,2019-07-05 07:18:14,tgeFUChlh7v8bZFVl2-hjQ,
110,UEm6FMNOUNzsNQ89bvOj0g,This food cart is operated by a very nice and considerate guy. It was very hot on the day we went there. He was concerned that we were standing in the sun....,4,2021-06-12 11:12:39,ABhvFtEei3w7_FSlQDIn9Q,
111,Re1oBcUrSzZSWq_sbW-ZqA,"To me, the quintessential carryout finger food is middle-eastern cuisine. Pita sandwiches, falafel balls, wings, fries! Had to try out the top-rated...",4,2021-06-12 09:20:36,mXREH4sQw8J6X-5e_IKxHw,
112,Yw6HL5kMfyCj683av3NRvg,"Great location. Glad they weathered through COVID to still remain open.
Wait staff always friendly. 
Always a go to for appetizers and a Philly sandwich.",4,2022-12-01 11:30:07,0C_BcoJROQ-0j-1KDYW53A,
113,yEBzdvQ9Q5urf0X5OZwflw,We stopped in here for fish and chips after an evening event at the Conservatory.  The group consensus was that the food was OK.  Our server was polite and...,3,2023-02-04 07:49:33,qn7SBX0zPE0keFJe0V-_9A,
114,1XyJMWQ0fgWszG69vh3INA,Was seated and waited 30 mins without even being greeted by the waiter. He had time to ask other tables if they wanted refills and how there food was. There...,1,2023-06-25 11:22:45,WRUIUIVkz7F5IiH7XI8QcA,
115,CbIKiwMDaOW9yy9c1tCEww,I am from Houston and I travel a lot for work. I have not been successful with soul food until I got here. The servers and the cashier were really nice. The...,5,2023-06-04 10:16:17,iAGVYKClwlVgsPWYuO3KPg,
116,k08QHjZBZwvzsbPWEzGNAA,"Some of the best Soul Food I have ever had.
Greens we SUPER tender & well flavored!
Banana Pudding cake is 'sugar-coma in a box' but you will die happy!
Met...",5,2023-04-26 13:36:04,FpwtPhbJ2Tpek0BoPeMatA,
117,D2avXJaeiBDtDigb2OeKmg,"I've been wanting to check this place out for a while, they're just far from where I live and it's to go only still. 

Business is located in the same...",5,2023-04-01 02:09:51,FYYSFg2Tg4kRfuKbdncyQg,
118,_JdREdQMP0rmYkEaIMm-EA,"Great place. Reliable meals, pleasant staff and solid management.

The bartenders are wonderful! Friendly, helpful, cheerful and seem to enjoy being at...",5,2023-05-25 16:54:46,hW3_58HPRThM-O1dGPmXfw,
119,RTVKQLto1pP7ixatZnZZcw,Above average chain food with below average to inadequate service.   Our server did not seem to understand the menu or the iPad device he is apparently...,3,2023-06-24 05:22:35,dwOgGfQ0WOrGWzAQ7aw5zw,
120,LkvEoBbHf6SpoY40O9RYGA,"We went here on a Saturday around 1pm. The dining room was almost empty but spotless! Our server was polite, quiet, and friendly. I ordered this steak and...",5,2023-03-19 05:22:26,cAJJC0U8s22Wm3aPROw5SQ,
121,cnsTM0I3Isg7KbvE5i0IOw,Jeni's Splendid Ice Cream is amazingly delicious! We looked for regular flavors found at most places but they are not your average and ordinary Ice Cream....,5,2023-04-09 07:37:44,xSmJ4WZCxnLePHIM95ZhcQ,
122,NiRhR3syRdfpGwld0VP5Zg,Such delicious flavor and service. I love the fact that it's well lit. The lines over the summer are long but it's so worth the wait. The maneuver through...,5,2023-04-01 10:28:52,dIeo5dBgG9XwdRfTM0mq-A,
123,X3lwJD_ccYmpAj5-iViLmw,"I attended Jeni's Summer Party event, and it was pretty nice. My husband and I stood in line with other app members, and when the doors opened, we were...",5,2023-06-05 17:40:39,8NPPCBA8S5ABAQQENEqk0A,
124,NTtbjkwg0HXdwSwhhUnzYg,"I never thought I would find a grease stain sexy! Their pizza is delicious, service friendly, and best of all around two minutes away from where I live....",5,2023-07-03 15:09:29,UAqvWvk1RxcyEHPdmLJizw,
125,RHsgW_IPkkwA8JzXdFhx6Q,This is the only place in columbus that I can get a consistent pie from that is both yummy and a good size. I typically order the large (i ordered a medium...,4,2023-06-08 14:41:26,ouNJQM-5Ur6d4MGgjd3KuA,
126,MLPtFJj17O-8UI9hKRaPNg,"Not many NY options in Columbus.  Decided to try Papa today.  I haven't had a ton of NY style pizza, but I had probably the best pizza I ever had in my life...",4,2023-02-01 16:56:55,vFe4bfnP8k5Sure1sXPbYw,
127,H4O_2ZFabo5eG8p8Qvs07A,"I have never been to a Gallo's before, but went a couple of weeks ago for a friends birthday dinner. There is a parking lot in the back, but it's shared,...",4,2023-04-14 10:46:32,xViPciuEA-kEwbfekl62Fg,
128,mQrgQgcR0lm6rM8I3ZzqDw,Recommendations are recommended. Gallo's on High is a small restaurant with limited seating. We made reservations for New Year's Eve dinner. We got seated...,4,2023-01-22 16:29:04,rqzcmK4ysvFA_sbgYaSmdg,
129,W48S4-JxJOyMh8qmf3I3VQ,I have heard many great things about this locally owned spot. I wanted to try it in particular because I'm on the search for the restaurant which does the...,4,2023-01-06 11:03:39,FYYSFg2Tg4kRfuKbdncyQg,
130,q6PJIxl8VcuxtUH38NeZIw,"I love the idea of take and bake pizza, lasagna, etc. - my husband and I were able to pick our order up in the afternoon, put it in the fridge and make it...",5,2022-01-28 16:27:21,QArOe2udHjQzhY-Ns52lOQ,
131,N_uRmRisdPaiwQ9QY3k-Rg,I've heard great things about this place so I had to come check it out. Their parking lot is fairly small so you need to be lucky to find a spot but there...,4,2023-06-30 09:25:28,l_VcjiRnUc8_g4BKSgQZ3Q,
132,y8VKHTzW8iA3HNHzl1qSvQ,"I picked up a medium pepperoni pizza and an order of garlic cheesy bread from Mama Mimi's. They offer a wide range of pizzas, salads and Italian appetizers...",5,2021-09-14 16:01:03,uABgKX42VTRqGDUhSC_3mg,
133,3LAb2nbuDZCvPu0wShQ63Q,"For my New Year's Eve celebration at home, the tradition is to have pizza and watch a movie. This year, the Moltansanti with a Chopped Italian Salad from...",5,2022-01-01 08:31:18,Pty-8LW4JTUWnTsI44__Lw,
134,kGQP041BStjVBP6J1b95Mw,It's been well over 20 years since I last remember visiting the Hickory House and I pass it several times a week to my hiphop fitness class.  My husband...,4,2023-07-04 16:12:01,tb7q_TIKu_pha2UFyneMmA,
135,ftYPkRacXc9bjhXNqfVTJA,"The food we had was great. Ribs were tender, good flavor, huge portion and the fries and potato were good too. The service was great and we enjoyed the...",5,2023-02-01 14:04:51,RwdtadJtpQbSD4Au5h11lQ,
136,t6uY645YI4j2ertyZTTVZA,We were staying in the hotel down the street and were blown away by how good this takeout was. Everything from the shrimp skewer to the Caesar salad were...,5,2023-07-14 07:52:24,JyEpPkf6cqa0JHSJlgRliA,
137,aVuMyOmhBR2vihhGx2JHEA,"I was in the Columbus area and I normally search for the ""other fancy cookie"" places to pick up an order of sweet treats for my family. But, I decided to...",5,2023-03-08 12:36:36,Agmz7qcwC-JAEf3z8PjWqQ,
138,MiX-2KiEQU8mgRzfK7KCUg,We bought four cookies yesterday after dinner in the area for $16.00 and so good. They are chewy and big and fresh! The more you buy the more you save - we...,4,2023-07-09 04:51:17,tb7q_TIKu_pha2UFyneMmA,
139,73cnPkJ0qUS0_zomyAWGOQ,"The cookie crazy in Columbus is growing and although the other one(I won't mention is bigger it isn't better, in my opinion)
I was introduced to loin's cub...",5,2023-01-22 07:51:58,CaA6wnYw62ii9rF8wxGdMQ,
140,LsZSU2sDsFZmlaPaGJ4-Hg,"Food as great. Madison took good care of us. I would recommend this restaurant. We sat outside with a nice breeze making the perfect atmosphere!
Thank you...",5,2023-07-07 16:43:18,VeUqQe45LQAfdIczS2usAA,
141,JgyJ6GchCNdIO-gVVGmN-w,Went for dinner and drinks on a Thursday and sat at the bar. It wasn't busy; but there were a few other diners and people at the bar. The bartender was...,2,2023-03-20 08:35:55,GPc3a3Iktcl-i9ByUpdMnw,
142,i_lGwQ6HUpFvKexx3mENpQ,"Well, not sure who is in the kitchen cooking, but they are putting a lot of heat (spices) on the food. 
As a result, it was too hot to eat so I took it home...",3,2023-01-14 02:11:04,O-wkcwyROyg0_i80VJ09Qw,
143,qcLPprP4YN_3I7KyaLQXVw,"Still my favorite taco place 2 years later! There isn't anywhere that compares to the al pastor tacos. I love that this place isn't super Americanized, best...",5,2023-07-15 15:51:47,eKWBUFgoQSTyL0_isNPmNQ,
144,ZBKztyXfopC4JY0ICfCjVA,"""Solo Para Tragones"". Learn it. Order it. Embrace it. Relish in it. 'Nuff said. 
GringasGuachos TaqueriaThe Original Taco Al Pastor",4,2023-06-04 12:37:33,JswUh_noANrOUaGBFfrGjw,
145,DV-s6-tEHZQRvLrzJ1fTeQ,"I have been to Axis for shows I was involved with a few times now.
The stage is pretty big, and they now have a drop-down curtain that hides it before the...",5,2023-03-28 13:03:09,xViPciuEA-kEwbfekl62Fg,
146,cQH1I_ju3KZuTnDRtaUOCw,"We were having such a good time, minus all the remix music, and then a very insistent man kept coming up to me and my friends, who are in the gay community....",3,2023-07-08 06:52:11,PaZI2SDfHqelGTxm1FZXuA,
147,OP8omC8FZ5dBZN_c4NerAQ,Drinks were awesome! Atmosphere was welcoming and fun. Music was on point!!! Thanks!!!,5,2023-03-03 13:33:04,NT7x-02MrL7kmSVqnOYxpw,
148,AqJFhM9CJdAtzkRJGCZx4g,"My favorite place to get a refreshing cold dessert. Whether it's a weekly flavor or a whither off their menu, you know it's always going to be good. Already...",5,2023-05-22 17:26:56,FXY-D75Umvv7SDl9hLh3Cw,
149,3RS4mpI8fck9zCrnrPtC-w,Usually enjoy their ice cream. Reasonably priced. I think they could do to hire more people in the summer months because it was clear that they were...,4,2023-06-05 07:08:37,Plhq9CG6UZ43kTE0s_wjig,
150,Aaia8txSa1Zo_iR5BZ7Xww,"This is my favorite ice cream spot in Columbus, even more than Graeter's!! The price point, value, service, point system and fresh flavors cannot be...",5,2022-07-05 08:59:57,T-_GnVBq2hSTwsjtz2jmww,
151,OBOqlcn1Vld3agl4wHeBPw,My friend and i walked past this place today as we were headed to some local shops. When we came back we had went inside and it was seriously the best steak...,5,2023-05-26 18:07:44,fruCoSMxAkXd5zB_zcReIg,
152,hsGXH0-LQfRwDG5IczNtHQ,Been here a few times and it's great if you're craving a burger. They could improve on being consistent though. I had the 7th heaven burger and although it...,4,2023-03-27 17:16:50,l_VcjiRnUc8_g4BKSgQZ3Q,
153,LxVtgSX76K6o0UAZdsgWjw,My first impression of The Rail started when coordinating call-ahead seating for a large party on Fathers Day (I know...but you do what makes your pops...,3,2023-07-03 07:48:09,cb5Ag92-PHiMqZ6cgZacPw,
154,t4j6BEBmN4Vi_3CFL4CnfA,"It's Restaurant Week time, and we decided it was time to try The Rail! We phoned in a carryout order for lunch. From the Restaurant Week January 2023 menu,...",5,2023-01-25 18:42:33,_Kplrc1bDTce2Pw3xRr51A,
155,gzQrv4Pcgz3yHuCogr9XFg,Super clean and organized location in Clintonville. I came right before the holidays and they had an amazing selection of seasonal flavors. (Don't miss out...,5,2023-01-05 07:24:00,y-Hc-K280dTHsUFfpXUpGA,
156,co_y0gEZOOnn_azzwxpWPg,Went here for my sons birthday treats. They have a wide variety of buckeyes and we went HAM. The service was great. The person working was very kind and...,5,2023-04-08 14:22:04,iQ6dVYdtOwJ7Vad6v3v52w,
157,1je_7kAZroA4esak8CrjNA,"Pros:
Delicious, varied options
2 for $5 for traditional
You can order online and pick up later
Clean cute store
Easy parking

Cons:
Would love to see them...",4,2022-10-22 15:08:58,iThHSHURaS249D-mFaToyQ,
158,Yevw8puZ-w0wS4wqfJPXdA,Small nice Chinese restaurant at a strip mall in Morse road. When we arrived there were no other seated customers other than me and my husband so I'm not...,4,2023-07-16 20:37:48,7WlFAvpg3yExd2ufqOogCA,
159,69IdXFBJh-8TSK2qkbiFQg,"After the epidemic, they canceled the buffet.  However, they focus on dine-in and take-out, and the taste is better than buffet.",5,2023-07-08 09:09:39,ZFrIgoHifU7sX_AjPp7jtA,
160,2Io2eybrJLLp5ikIIOtgQw,"Great service. Place was clean and orderly. Buffet was always filled, hot and very clean. There were lots of choices to make.",5,2023-07-02 14:29:22,8q7hX9snam0kiGkCMZJvUQ,
161,SKZRk9m2pza092nIiqhTkw,"I've driven by the Bexley Cafe Istanbul so many times and thought I NEED to go sit on that patio. Last night we made it happen.

The patio is picturesque...",4,2023-06-01 07:09:10,krALL6hazh46e98NgVUkOA,
162,AyjVeoF0eNv4FrHn_wlPtw,"The food here is really absolutely delish, and the patio is awesome.
It provides a large shaded awning space for cover in warm weather and there are tons of...",4,2022-09-29 13:54:39,xViPciuEA-kEwbfekl62Fg,
163,lTqbKu55lIvSbhiJkhqZBg,Wandering around in Bexley and I came across this tiny place. It's actually deceptively small from the outside. The food was incredible! I ordered the...,5,2023-04-01 14:45:02,SCMIF-HpXjUDmPuokhTPNw,
164,I9wtxIJZne4zhWxIN6l49Q,"This place is tucked-away in the Belmont Caskets building, but it is well worth seeking out. Fast, fresh, and amazingly affordable, 

The Belmont Deli's...",5,2020-01-23 17:56:22,nn3ouUaI90eK7w6kuWeH5A,
165,yyryVFd64NFg6sC-ZAOFAA,I got the mini club with avocado via grubhub the last time. It was so delicious and they even accomodated my request for extra extra mayo. Worth every...,5,2022-07-11 14:24:45,Dbl6YPUsFZYi3MJfCtSKEA,
166,iJgpHwxj4c-OyU8ZpJ3bZQ,I was attending an evening training session where a light dinner was being provided.  I always fear that the standard pizza or pasta or such will be served....,4,2018-04-27 09:12:15,AoFRi-4XknffP3RajTk7pg,
167,S5UP7G9d2I6hxjkldaoIFA,Usually come for happy hour with coworkers. Had hit or miss service but it's been on nice weather days after the long Ohio winters when everyone wants to be...,4,2023-05-03 15:15:36,RCZS2b8XHRWIfqW4mdYqyw,
168,K2IJ4rBxa0BV6hfO5TpgjA,Celebrated a friends engagement on a sunny Wednesday and the Wine Bistro was perfect! We made a reservation and were lucky to get their patio. Despite being...,5,2023-04-20 03:09:26,NWuInHgy4Zb7CpARXDeCZg,
169,nCr64c4kns2ER-DxgDy9MQ,Always love to discover new places that I don't usually visit. The Wine Bistro have a cozy vibe and the whole place is surrounded by endless wine on the...,4,2023-02-05 19:02:13,ioSpGJpNQxw7aX1Kb0p2eA,
170,_4Y2yierUsPBtavQUGfacA,Another great Dive. A bit Bigger then Mike's grill but still affordable and solid. Loved it.,5,2023-03-20 10:05:44,o8fCQ7s9rD_NCGJRiVRr4A,
171,Qb2xnnt9E-bJuz-YVK2U0w,Went to the short north tavern with some friends around 7 on a Friday! Luckily there was no wait and it was very chill inside. The pizza was ~$15 and very...,4,2023-03-05 07:00:12,DiQkVFSyJJtgymx3KHNVZg,
172,fSqc5YrqQnf2XC27ttTqDw,The pizza place is a joke. I paid 40$ for personal pies and these should at least be advertised as such. So terrible and might at well go to a chain than...,1,2023-07-04 15:27:41,B4YuOS-_UDw7U-h_n7dtEQ,
173,j5yw_6bymzrxq0yC1XK2_A,"Great comfort food! Had the bowl with Mac and cheese, fried chx, green onions and spicy ranch. Highly recommend this place if they're near your area.",5,2023-07-11 10:35:41,QZwIOb6jUKJW0wxVKkl3ZA,
174,2XsJXSRTdcwqcBugl15LRA,I had to spend most of my day at the Osu medical center with my mom and seen this food truck outside when I walked in. Many hours later we had time to waste...,5,2022-03-10 18:38:20,ERGR9C6epjZKkDYmgTL3_Q,
175,c5BXbeHitcrZ-QWBGUiibg,"The Tasty Good is just that, it is tasty, it is good, it is tasty good!!!  This is now a go to, seek out food truck for me.  I truly do not want to know the...",5,2021-08-26 12:08:18,048u9dTc7bfcnU5Chy959Q,
176,Qk8tyeCvXy-XRLwId2Mpog,"Food! Delicious, fresh! Did I say delicious. 
I had the Honey Mustard Chicken Cobb Salad. 
I ate the Whole huge salad, it was so yummy I could not stop...",5,2023-05-11 10:35:22,a3mxGOq8b3Dld2-6tVb-4g,
177,hKNsv0q8q6L0lr4Ocjhwcw,"Top notch and fresh! I'm upset I live in Cleveland, but I will be back soon to try everything else!",5,2023-06-08 09:28:06,Hk1pgb5iSd0kLLhDqEUtQw,
178,Iqw3FMBtGswicMs_4Pj3yg,We've been eating here for over 25 years and it's always delicious. The blackened chicken pasta is my favorite but you can't go wrong with any of the...,4,2023-04-23 04:10:49,ynUIsuJ-s4HB2Fma4BibuA,
179,rusYzT2FjRs6cjMiYYYJ3g,"This wasn't my first time at Figlio, but my first time at this location. I'd have to say the one in grad view was my favorite. I did switch up my dinner...",3,2023-03-28 18:25:12,QO_LQVWkpPpnZOB3AAjnmA,
180,BMSvueqf3KKAjCOswb-Uwg,"From their beginning, Figlio Grandview & Arlington have always been favorites, a place to go for special occasions, celebrations, or just good, high...",5,2022-10-24 16:38:08,W--UgBgqt6HSvLlaFOPTWQ,
181,6srKwmUsAePco4EtnNZFdg,Sammy gave the best recommendations for sour beers and shots for our gluten intolerant group!,5,2023-01-12 21:28:12,MrLuNg4ducWxBWHXYKgHlA,
182,d8VXvVWf5INDLqdupgeZDQ,I love this bar! It's still a dive bar in the Short North. They have pretty much any beer you want and more. The bartenders are always super cool and laid...,5,2022-08-14 10:36:14,Wu1hrty56b_dZDfLBaXJRg,
183,A7kcGE6by-ycaQC_bw5vzg,"This place is like the purest definition of a great, local dive bar. For starters, everyone is welcome. This place has a diverse crowd and that makes it...",4,2020-03-05 07:33:48,_NpJZ0q8KVI-d2YLL_VpCA,
184,ZJDNhcgPep9QlrzJVvcbQQ,Fried pepperoni salad 12/10. Best family owned business in town. Great service every visit. Give it a try!,5,2023-06-09 19:57:54,80uBS3RpHTQN2J_PFLmpEw,
185,RzdqDn-c1ZeflLDn1r9A8Q,"Last week my boss took us ladies out to lunch.  I had their daily special, cheeseburger and fries!  It was DELISH!  I kept seeing these amazing looking and...",5,2023-03-14 14:37:15,TrWP19twPYbe9UPECzeJ2A,
186,6xtsBvFj6hWyY8ln7hGPlw,"So, this is my second time in a week I've craved a big huge salad, the anti-pasta salad is perfecto!! So fresh, crisp, tons of great flavored meats. They...",5,2023-07-16 14:48:17,K8Ve0T6vhJiftgeYM5swLA,
187,9UKnaMSWZkZk3HhysUTkiQ,"Grreat food, service and drinks! 
Got the nachos loaded with beef and chicken super tasty.",5,2023-05-06 11:12:12,ltLaVwM-QTDgLBoYD-1UhA,
188,bhSalaY29PaQaauu-uUP8g,Good food. Slow service if you're trying to get somewhere fast. Watched three other tables get their food who came in after us.,4,2022-09-17 14:02:56,oGwIkOzb2Kf4E-CT85TatQ,
189,Vt8BKD2NoNPQZHIFFsu6aQ,Not just a bar! Plaza has delicious burrito bowls for $5 on Wednesdays and lots of drink deals. The waiters are very nice and fast. Great vibes on their...,5,2021-07-29 16:49:22,vZjfdPQYAtMS0i6aJjj9nQ,
190,6S-o381cN4k6Rv5S0HnsXw,Our first visit and we were celebrating our 24th wedding anniversary!  The ambience seemed romantic.  The prices were reasonable.  Our server was terrific....,5,2023-02-25 16:39:38,B8SC9qvO-0S9Ahm_ZixJpw,
191,FM2pUeBgKcllBwM5oggFYQ,We decided to dine here one night after I got a sudden craving for sweet potato sushi (it's a constant craving!). We love the atmosphere of this sushi bar...,5,2021-12-11 16:44:54,k34GBZ58L6__3YXX8ig6pw,
192,_PN-tB0pK8YRQqJSi5Gx3A,"Update: 10 years later and not much has changed.  We had not been back- too many other good sushi places in town.  And this is good, but not great, and...",3,2022-05-28 13:12:15,R1FVpAyl_BtxHBWdau2VLg,
193,kGm6fX-i_3ubKCdThPnTCQ,"Some might call The Varsity Club a campus bar oh, some might call it a campus area landmark, some may refer to it as their go-to location for OSU sport...",5,2022-01-26 09:49:17,ALj8pXYG9MKtd4CoU6WNfw,
194,IHrBzeKMh1gmUIfb2dtUmg,"Awesome place for a drink and good bar food!

Cool place to hang out.

People were nice.",4,2023-05-06 07:12:58,Cs_50PkMi4ppoZHGHVWn7A,
195,sCWyNteVC7Hfk3N3d3B1Yw,"An OSU staple! Cozy, warm, communal, delicious fried food, and plenty of TVs to view the sport of your choosing. If you want to feel the spirit of legends...",5,2022-12-02 18:38:02,RJ3DX1AEVX-5x-Zmyh4r3A,
196,1mYTVeXMRjH3DdgeMO1Rew,"Hey...for a campus bar
..not bad, devent food and reasonable prices. For a campus bar pretty clean....today. It may be different on a FOOTBALL Saturday!!!!",4,2022-08-26 15:54:13,zsFwn0cq22i5lSr4w6J-kQ,
