,0,1,2,3,4
115,2XsJXSRTdcwqcBugl15LRA,I had to spend most of my day at the Osu medical center with my mom and seen this food truck outside when I walked in. Many hours later we had time to waste...,5,2022-03-10 18:38:20,ERGR9C6epjZKkDYmgTL3_Q
116,c5BXbeHitcrZ-QWBGUiibg,"The Tasty Good is just that, it is tasty, it is good, it is tasty good!!!  This is now a go to, seek out food truck for me.  I truly do not want to know the...",5,2021-08-26 12:08:18,048u9dTc7bfcnU5Chy959Q
117,Qk8tyeCvXy-XRLwId2Mpog,"Food! Delicious, fresh! Did I say delicious. 
I had the Honey Mustard Chicken Cobb Salad. 
I ate the Whole huge salad, it was so yummy I could not stop...",5,2023-05-11 10:35:22,a3mxGOq8b3Dld2-6tVb-4g
118,hKNsv0q8q6L0lr4Ocjhwcw,"Top notch and fresh! I'm upset I live in Cleveland, but I will be back soon to try everything else!",5,2023-06-08 09:28:06,Hk1pgb5iSd0kLLhDqEUtQw
119,Iqw3FMBtGswicMs_4Pj3yg,We've been eating here for over 25 years and it's always delicious. The blackened chicken pasta is my favorite but you can't go wrong with any of the...,4,2023-04-23 04:10:49,ynUIsuJ-s4HB2Fma4BibuA
120,rusYzT2FjRs6cjMiYYYJ3g,"This wasn't my first time at Figlio, but my first time at this location. I'd have to say the one in grad view was my favorite. I did switch up my dinner...",3,2023-03-28 18:25:12,QO_LQVWkpPpnZOB3AAjnmA
121,BMSvueqf3KKAjCOswb-Uwg,"From their beginning, Figlio Grandview & Arlington have always been favorites, a place to go for special occasions, celebrations, or just good, high...",5,2022-10-24 16:38:08,W--UgBgqt6HSvLlaFOPTWQ
122,6srKwmUsAePco4EtnNZFdg,Sammy gave the best recommendations for sour beers and shots for our gluten intolerant group!,5,2023-01-12 21:28:12,MrLuNg4ducWxBWHXYKgHlA
123,d8VXvVWf5INDLqdupgeZDQ,I love this bar! It's still a dive bar in the Short North. They have pretty much any beer you want and more. The bartenders are always super cool and laid...,5,2022-08-14 10:36:14,Wu1hrty56b_dZDfLBaXJRg
124,A7kcGE6by-ycaQC_bw5vzg,"This place is like the purest definition of a great, local dive bar. For starters, everyone is welcome. This place has a diverse crowd and that makes it...",4,2020-03-05 07:33:48,_NpJZ0q8KVI-d2YLL_VpCA
125,ZJDNhcgPep9QlrzJVvcbQQ,Fried pepperoni salad 12/10. Best family owned business in town. Great service every visit. Give it a try!,5,2023-06-09 19:57:54,80uBS3RpHTQN2J_PFLmpEw
126,RzdqDn-c1ZeflLDn1r9A8Q,"Last week my boss took us ladies out to lunch.  I had their daily special, cheeseburger and fries!  It was DELISH!  I kept seeing these amazing looking and...",5,2023-03-14 14:37:15,TrWP19twPYbe9UPECzeJ2A
127,6xtsBvFj6hWyY8ln7hGPlw,"So, this is my second time in a week I've craved a big huge salad, the anti-pasta salad is perfecto!! So fresh, crisp, tons of great flavored meats. They...",5,2023-07-16 14:48:17,K8Ve0T6vhJiftgeYM5swLA
128,9UKnaMSWZkZk3HhysUTkiQ,"Grreat food, service and drinks! 
Got the nachos loaded with beef and chicken super tasty.",5,2023-05-06 11:12:12,ltLaVwM-QTDgLBoYD-1UhA
129,bhSalaY29PaQaauu-uUP8g,Good food. Slow service if you're trying to get somewhere fast. Watched three other tables get their food who came in after us.,4,2022-09-17 14:02:56,oGwIkOzb2Kf4E-CT85TatQ
130,Vt8BKD2NoNPQZHIFFsu6aQ,Not just a bar! Plaza has delicious burrito bowls for $5 on Wednesdays and lots of drink deals. The waiters are very nice and fast. Great vibes on their...,5,2021-07-29 16:49:22,vZjfdPQYAtMS0i6aJjj9nQ
131,6S-o381cN4k6Rv5S0HnsXw,Our first visit and we were celebrating our 24th wedding anniversary!  The ambience seemed romantic.  The prices were reasonable.  Our server was terrific....,5,2023-02-25 16:39:38,B8SC9qvO-0S9Ahm_ZixJpw
132,FM2pUeBgKcllBwM5oggFYQ,We decided to dine here one night after I got a sudden craving for sweet potato sushi (it's a constant craving!). We love the atmosphere of this sushi bar...,5,2021-12-11 16:44:54,k34GBZ58L6__3YXX8ig6pw
133,_PN-tB0pK8YRQqJSi5Gx3A,"Update: 10 years later and not much has changed.  We had not been back- too many other good sushi places in town.  And this is good, but not great, and...",3,2022-05-28 13:12:15,R1FVpAyl_BtxHBWdau2VLg
134,kGm6fX-i_3ubKCdThPnTCQ,"Some might call The Varsity Club a campus bar oh, some might call it a campus area landmark, some may refer to it as their go-to location for OSU sport...",5,2022-01-26 09:49:17,ALj8pXYG9MKtd4CoU6WNfw
135,IHrBzeKMh1gmUIfb2dtUmg,"Awesome place for a drink and good bar food!

Cool place to hang out.

People were nice.",4,2023-05-06 07:12:58,Cs_50PkMi4ppoZHGHVWn7A
136,sCWyNteVC7Hfk3N3d3B1Yw,"An OSU staple! Cozy, warm, communal, delicious fried food, and plenty of TVs to view the sport of your choosing. If you want to feel the spirit of legends...",5,2022-12-02 18:38:02,RJ3DX1AEVX-5x-Zmyh4r3A
137,1mYTVeXMRjH3DdgeMO1Rew,"Hey...for a campus bar
..not bad, devent food and reasonable prices. For a campus bar pretty clean....today. It may be different on a FOOTBALL Saturday!!!!",4,2022-08-26 15:54:13,zsFwn0cq22i5lSr4w6J-kQ
138,7yHtmgZmZ7_0XEG1NK9LPg,"The Big Room Bar is a venue in Columbus that offers an intimate live music experience. 

This was my first live music experience since Covid, so I'm not...",5,2022-03-27 09:12:34,NiOOom78KziuC95AE_LDyA
139,ogD2ox6PqnYubIsiUTu0yw,"Good live music venue with large bar in the back. Bartenders are friendly & drink prices are reasonable. Not a big room, but good place for local music....",4,2022-12-18 07:41:01,zgdgjxhqU_eAPbc7y_iHlw
140,1lg6jOk_9brDZr8KXjnZQA,Came here to see a friend play. Nice big place. Friendly staff. Live music. Decent amount of craft beer. Will probably come again,4,2019-06-15 17:50:50,qwQUlWlX7edrS9YtVh4cXw
141,JSyAo3MoGPfDUUwJIkIzFA,Love their cheese dip and salsa. Have never had a bad thing here. You can't go wrong with anything on the menu.,5,2023-03-13 15:02:37,o73M2IITw0F6N2p7Y0hV2g
142,EHRu04qmSYTkwsesRBJkeg,Honestly a great place. My friend and I came here after the pool and ordered dinner. I had enchiladas with a michalada and she had fajitas with a margarita....,4,2023-06-04 19:45:42,iGO1dyQrEPvnCxFUmtr5lQ
143,vKF4wVRuflDXXer0NAn4_A,I noticed the great reviews and decided to skip my regular spot for a try. I was not impressed. I did like the drive through option. I ordered the chicken...,2,2023-05-28 12:42:41,aOr4n_zeRCvpg4JbFssTAQ
144,eG3BbOdo1R6VRKx6urHLow,"Love this sushi spot can't wait to come back to ohio just for this 

Fresh and tasty very very cheap",5,2023-04-08 17:46:55,tBWCKVPDIJpcPqrmTAde_w
145,Ki4jVJHCTZX-rtFVYA4l1w,I went to this Japanese restaurant after work with my co-workers and it was amazing! The vibes were calm and peaceful :) definitely recommend the sushi....,5,2023-03-09 12:53:28,xNcBwkBhla2ljf7vnGRqJg
146,uEngU3kNxcg1K9g9ucr47Q,"This is THEE place for perfectly prepared Korean, Japanese Sushi and Chinese cuisine.  I took my granddaughter, Kaylin, and we were both impressed with the...",5,2023-06-09 08:36:38,VMfdO8qeP5VA9Ej1E3qS5w
147,v3X_fLulu_G9CKK7xtT3LA,Amazing place! I can't wait to order with my vegan friends! The food is fantastic and is always cooked to perfection. The service is awesome and they will...,5,2023-03-09 08:40:45,9UQIGtsVhS9YIvIhTPijPg
148,4X0ikTBr0T-dKDWF9fw2Hg,Tried out this place while in the area. Flavor was lacking. I definitely was not a fan of what I ordered. The pick up area was interesting and food took...,3,2022-06-21 19:44:42,CFaTAiPiDqCnf-p7LlUe2w
149,MRfqqDrypmpWFtEBLxxEZg,This restaurant has excellent tasting food when they don't burn it. We have sent photos of what our orders look like and the company has said that it's...,1,2023-05-01 20:43:13,tMMCe3f7Dgh15-LsWJ9UMw
150,L2gD6nAJUUhxNH3IyuGP5g,The food is absolutely outstanding and one of the only reasonably priced places in the capitol square area. The staff are unbelievably kind and...,5,2023-01-19 09:47:24,yaW5TeLE-gk2tCKjET_0vA
151,gH7krSwr26wuMWYSGxuFIg,Ate here for the first time today. I had the Southwest Chicken Wrap and my friend had the Italian sandwich. Both were pretty good. The staff was all very...,4,2023-05-25 10:53:49,WboWAMyKYtme6eckLH7Mog
152,VRLhZqEc2KerbVtjOnhdVQ,Got bagels this morning from this place and let me say they were AMAZING! There's really nothing that beats a really good bagel and cream cheese in the...,5,2021-07-22 18:34:54,KwhMtgruf-6r_kb8b9wuuQ
153,HEzRZ8CutBk0KowzfkCwWw,"Fadó Irish Pub
This cozy pub has decor imported from Ireland & a traditional menu that includes an all-day breakfast.

Lamb Sliders $13.95
Served on...",4,2023-05-11 19:31:30,y0wA70QDTUeKS_VyLw7A7A
154,eE2iDx3XcLM2bKWO6IMUBw,"So good! Service rocked. Good food I forgot how much they offer and how fantastic it was!

Fish and Chips for me. BBQ wings for my husband. Both meals...",5,2023-05-06 03:28:46,tb7q_TIKu_pha2UFyneMmA
155,O-SOSfx9yomgs-qki6V__g,Roosters is exactly what you think it is - except better. Stopped in during the Kentucky Derby to drink a few beers and eat a few wings and was overwhelmed...,5,2023-05-11 13:51:45,kLoklJrVlONYN-OC4eky-w
156,dVYZN2ProV3PtOKNfdxz9g,"Roosters wings slap. Their flats have the wing tips,  and I enjoy the extra crunch. The food at Roosters is exactly what you want, salty fried bar food that...",3,2023-04-03 18:10:33,ZsjxBB5BfRqbmLI8JjzLUw
157,Kjvbft3WZJXKAgJABWlT9A,Solid chicken wings. Most delicious. Good selection of beers. Fast Friendly service. Finger licking good.,4,2023-07-15 16:41:45,Ijet0t7rwI3vpjhxP-gYow
158,Mxbk8skR0Y96cXOM49dnig,"I'm glad Columbus finally has Tous les jour! Same set up and furniture as other locations too!

I've tried quite a lot of items from them when I went to the...",5,2023-03-28 09:20:23,0PCM8QMFWatpzBMRUVOVbQ
159,7TXvkfwpQ6fe1No732_5DA,This is the RUDEST cake bakery in Columbus! My husband went to pick up a birthday cake for our 2-yr old and was treated like sh*t. Today is supposed to be a...,1,2023-07-08 07:53:33,YD5PcUIbpIdAmxzZa0IPsQ
160,9zWceDRUxtp5Qqbr6ynAwg,"Another good-not-great bakery.

I love a good bakery.  My mom loves French bakeries.  Haven't had a chance to get her here yet, but I was nearby so stopped...",3,2023-05-01 09:43:50,R1FVpAyl_BtxHBWdau2VLg
161,4wNPNyodF1lljxLkzFXsvQ,"The food was fantastic, I am absolutely gonna stop by here again.
The inside is super clean and is a great place.
The guy working behind the counter was...",5,2023-03-19 07:58:06,AYGbDHIoGRtQM8d-EPhTow
162,kBHamqnfhrgXTd90J2iITg,"One of my favorite Mediterranean spots in the city. Each and every side are fresh and very tasty. Falafel and gyro are great too. 

Limited inside seating....",4,2022-06-16 17:50:06,9leRUv4_XFUuGyevKJKA-Q
163,NdL02DweoJZUiFiDDYmNLw,I ordered the lamb sandwich with a side of fries and a sports. The fries were good. The sandwich was huge!  They stuff all the ingredients in a pita pocket....,4,2022-08-31 14:39:20,C3kcYljB9UJN3o5JVpxbQA
164,dfmQ7gQZ3Kf7cVZ4_3EUcw,"Handy, quick, and with a good variety, whatever your tastes. They have eight or 10 soup per day, and they're all pretty good. I got the Thai curry chicken,...",4,2023-02-07 17:50:52,R1FVpAyl_BtxHBWdau2VLg
165,lMGDd8X6C1DBKH8zU2Sh6g,"This was my second visit to Columbus work work, staying up the road at Aloft. I remember seeing this shop from the road and hoping I'd get a chance to stop...",5,2023-04-29 04:38:31,uXXsNx7y15CG1YfXDDt0gw
166,crVHrio73ITcH-uhFz8O0g,My hubby is in Rehab for a stroke he suffered so we are close! I found Zoup! Hospital food hasn't been the best so we found Zoup! I first came with my Momma...,5,2022-12-05 13:47:47,bci_HpGdRxFqMyPmxMf8Gw
167,b3wAoDkSz7dHV5XLyQ_mCA,"Really fun location with multiple vendors. 

I had to try the Brunch Rice Bowl with chicken adobo. Started with the amazing waffle with maple syrup....",5,2023-06-24 10:41:38,CRGy0Ve4mwLrGzaNQ0uwqw
168,wUeTwAC8BYCsxl61oj0hPA,"Ok place,  worth a try!

Felt like trying something light and easy going and the tofu skewers hit the spot. Crispy with a nice sweet and salty drizzle sauce...",4,2023-03-21 11:04:03,tYT1kCLO8qEkEUFGClQQRg
169,TNl0RYQ2uqG88gFUf-vKJg,"Before I retired, I traveled to a bunch of places that had military bases. Those towns always had mom-n-pop ethnic restaurants focused on food that might...",4,2023-02-20 15:56:15,a5YjcfveMeGIm-PPQI3NrA
170,QxjrI98lfvZEdv5MHKECCQ,"GO BLUE! #twoinarow #bluestatebeatsredstateagain #bigly #fairandsquare #nofraud

A beautiful backdrop here at Ohio's caMpus, Mirror Lake was originally...",5,2022-11-26 18:35:23,bQCHF5rn5lMI9c5kEwCaNA
171,IrC7mJW3ClVkqhtHcyTz1Q,"Gone are the days of college students jumping naked and drunk into the lake before OSU vs Xichigan games. After a much needed face lift, this space is now a...",5,2021-01-15 07:55:21,_NpJZ0q8KVI-d2YLL_VpCA
172,zk1nskx-zNRlBSLSth7w_A,"Mirror Lake is just so picturesque now, following the lengthy restoration it underwent a few years ago. The lake and adjacent wetland area are beautiful and...",5,2021-12-06 18:38:58,_Kplrc1bDTce2Pw3xRr51A
173,JgcdYw2hN7T2qYhVxb0jlw,"Re-opened earlier this month after a hiatus during COVID featuring a new chef, Chris Connolly. It's an upscale place which you can tell from the interior...",4,2022-10-29 21:08:46,phwzUxyIiRfJVSUiN6Ylhg
174,bh9oz-Wp_uXvpINPKOTjiw,I stopped in early on a Monday and picked up a lemon bar and a jar of the take and bake cookies. It was a great way to start the week. The owner came in and...,4,2022-03-20 10:46:23,FQar1FetpimUb1-oH0iHVg
175,CQxRjPIHau7d1TThdyAHXg,There seemed to have been a bit of miscommunication with the Yelp elite event. A group of 4 of us made the drive to Polaris Mall to pickup the cookie dough....,3,2022-03-20 08:32:27,DiQkVFSyJJtgymx3KHNVZg
176,2G9oPv7VmLjehg33TesmLw,"The chocolate brownie was very large, moist with a good texture and had just the right sweetness.

The merchandise was also for the baker. I was really...",4,2022-03-15 14:38:46,hMvkqP_pKbPLDN1CAxYOCQ
177,szlwW9hOtSRQ7AXyCjrGww,"This is a cute place in columbus, with good gyros. The pita was good and warm. The hummus was okay. The dormathes were okay. The tiramisu was given to me...",4,2023-05-17 07:45:01,YOjOhABuavb6oGI3sTWZfA
178,Ly1WWeaXkm1F1Ql8nbp0og,"This was my not first visit here, maybe 3-4th. Honestly was really impressed today, maybe it just hit the right spot and I was kind of starving. But got me...",5,2022-09-29 17:49:42,yguD0RPkytW0wYebIV2W1Q
179,Q-PrtW3X6z4yTnfISaGfrQ,"Great service at this location, especially the woman working drive thru on Sunday 7/2/23 around 330 pm. It's so nice to have a friendly and kind person in a...",5,2023-07-02 12:48:55,0PbFePnsOX70vL8BRz1O0g
180,9hwbfbFOLACsFKtML6b8NA,"stopped in during a vacation to columbus with my partner and was greeted by a very open, simplistic, yet classy atmosphere. we were promptly met by our...",5,2023-06-17 18:09:11,iebUizckRJ1Axpuo5L2tzQ
181,kDgKnyFK-tYyK8hdFDyiMA,"Was craving sushi so ordered some through ubereats. I got the salmon avocado hand roll, spicy tuna roll, fantasy roll, plus some other sides like shumai,...",3,2022-02-01 19:02:03,krALL6hazh46e98NgVUkOA
182,W3gcAsWXdkT05XIT7w-u6Q,"I have ordered Sushi Time through Uber Eats twice. While my first order tasted absolutely amazing, I was not too fond of my second order. My first order was...",3,2022-01-02 17:06:42,c1a0g2Jdx-OH5y_dDN2aDw
183,rkSmjf3MZXgVZuRgpI4DHw,"I have been going to Rumba Cafe for atleast 12 years, and the inside really never changes much. I was surprised this weekend that it does seem like recently...",4,2022-03-14 10:29:56,xViPciuEA-kEwbfekl62Fg
184,K_BRPX3K0SW2US9wJ7QgnQ,"Ehhhh    The show was fine but , the staff was rude as hell and kinda set the tone for my experience at the venue.   The ticket taker girl needs to remove...",1,2023-04-20 04:47:05,5YrHLZTaOCIzfHRmiVkQUQ
185,tjo-UdUl8n9xxTyUy-8WCA,"Good place to see local music in an up-close, intimate setting. It's a small, SRO club w/the bar to the right as you walk in, stage in the back. Prices for...",4,2022-02-26 07:00:29,zgdgjxhqU_eAPbc7y_iHlw
186,l-gJPDDPMa53CndrC8tq2g,"Can't believe I've never been! Maybe because they don't open until later and I work next do, so no happy hour. But it was suggested by a friend who knows I...",5,2023-02-08 11:46:56,om-6BIwV3xmM1clvhHsCiQ
187,pbUYYI6yj8j8AyjRzRpiMw,This is my first time coming here and it was entertaining! The Forge has a large variety of board and card games to choose from; and the drinks are strong...,4,2022-06-26 01:04:40,H8QedG_mBZ-JC8Yafgoyyw
188,AstvxKR6NvGdlCQope3sEQ,"No parking. 

Forge staff says to park at La Casita/in the back. La Casita WILL TOW YOUR CAR if you park there or anywhere else in their lot. 

Until they...",1,2022-08-10 16:04:15,vAeGEyUEK_B4_bvCPaQZMQ
189,dw1lf1svYu6dGb3wWe78Gw,Just your quality Dive bar right here. place is small. Old school. Cheap drinks. Love it. Random stuff all over. Great service. Sign me up. Would be a...,5,2023-03-20 09:52:43,o8fCQ7s9rD_NCGJRiVRr4A
190,NQ0AWTBfcXSmnT6YNm9hNQ,One of our favorite bars.  We enjoy Zac's service and the place is always warm and welcoming.,5,2022-12-13 14:55:57,F-vZwhzX6E6ZzklPWlrKKA
191,xEuUQ9j96Kl5q9dMh_OuNw,Talk about a switch from the surrounding bars and its so refreshing. Walking into this bar made me feel like I was back in my hometown and going into a bar...,5,2020-10-08 09:22:41,uNQlqE8bQ5R4686C0bTbZQ
192,LJ713NAEBBPzuiznXpP7bA,"Awesome place, and a fantastic happy hour.  Go enjoy a great meal, and cold drink .

Most importantly the BBQ is always on point.",5,2023-05-22 15:48:13,ldu7jzgrbcVUcUqcYFD0TQ
193,QZVh2yyv2ojArEPjjSmnOw,Kerry was an AMAZING tour guide!!! So much knowledge and so personable! I asked a million questions and he was super helpful!!!! Such a fun experience!!,5,2023-05-20 11:09:34,UxmIebMu-YXCDVR7K_iD7w
194,SFrN_B9N7IvWIihJRDeavQ,"Great good, good staff. Had not been there for awhile. Glad I went back. Can't wait until out of town visitors come. I'm sure my foreign friends will love...",5,2023-07-13 17:28:16,QlFivfL4x9siJ8HWmlEsCQ
195,z-hYSHjWjY6kL8-Ix6MPcg,"Lots of people have recommended this place to me so I thought I would give it a shot. I was quite happy at the atmosphere it felt very inviting, Rebecca...",4,2023-03-31 15:00:49,uMHnTr4lwXuvl1Yegi1N3g
196,SZ-I4yNJQKGQ2R45bxfYhA,Was there for an retirement strategy seminar and a complimentary meal. Wow. What a meal! It was buffet style and everything on the buffet was so good!,5,2023-05-02 15:53:14,S9iVQaWLJeDw-L6C_wpcig
197,I-vsdT_eK1IsLAUAjmO6GQ,"We arrived as guest mistakenly looking for an event that was occurring next week, however, since we were already settled to have this experience, in this...",3,2023-03-15 23:28:12,IkHVQNP3NCZje7sbUOVfWw
198,lPzCKyCn1hSAlndoyFZGiQ,Great salad bar but almost all of the meat was overcooked.  Although the server claimed all of the meats would be served medium rare (other than...,3,2023-02-12 19:00:16,5pRReZnOHI_TnrmUQmTWeA
199,RRUDlXb7eCIIGRUl0BNW8A,We came in on a Saturday evening and we were the only customers there. The inside is a little small but there are several tables and there's art on their...,5,2023-05-30 15:39:08,l_VcjiRnUc8_g4BKSgQZ3Q
200,x3g8ZM7jtEp6PiYP7czjkQ,"My husband found out about this restaurant on Yelp and when he told me that it's an Argentinian restaurant, I was super excited to go.  However, to be...",5,2023-01-18 08:44:53,Inq6bb4qaeyxF2kK1OLD3Q
